filename	newspaper	location	date	# wk hits	wk strings	# hostile hits	hostile strings	# dakota hits	dakota strings	# tibbles hits	tibbles strings	# sioux hits	sioux strings	# pr hits	pr strings	# bf hits	bf strings	# be hits	be strings	# lf hits	lf strings	# gd hits	gd strings
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1890-12-13.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1890-12-13	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1890-12-20.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1890-12-20	0	[]	0	[]	1	['Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1890-12-27.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1890-12-27	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-01-03.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-01-03	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['Big Foot']	0	[]	0	[]	1	['ghost dance']
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-01-10.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-01-10	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-01-17.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-01-17	1	['Wounded Knee']	1	['hostile']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-01-24.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-01-24	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-01-31.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-01-31	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-02-07.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-02-07	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-02-14.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-02-14	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-02-21.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-02-21	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-02-28.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-02-28	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-03-07.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-03-07	0	[]	0	[]	3	['Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	1	['Pine Ridge']	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-03-14.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-03-14	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-03-21.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-03-21	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lake-charles-commercial_lake-charles,-calcasieu-parish,-la._1891-03-28.txt	lake-charles-commercial	lake-charles,-calcasieu-parish,-la.	1891-03-28	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1890-11-07.txt	lawrence-democrat	lawrenceburg,-tenn.	1890-11-07	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1890-11-14.txt	lawrence-democrat	lawrenceburg,-tenn.	1890-11-14	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1890-11-28.txt	lawrence-democrat	lawrenceburg,-tenn.	1890-11-28	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1890-12-05.txt	lawrence-democrat	lawrenceburg,-tenn.	1890-12-05	0	[]	1	['hostile']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1890-12-12.txt	lawrence-democrat	lawrenceburg,-tenn.	1890-12-12	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
lawrence-democrat_lawrenceburg,-tenn._1890-12-19.txt	lawrence-democrat	lawrenceburg,-tenn.	1890-12-19	0	[]	0	[]	1	['Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1890-12-26.txt	lawrence-democrat	lawrenceburg,-tenn.	1890-12-26	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-01-02.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-01-02	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-01-09.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-01-09	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-01-16.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-01-16	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-01-23.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-01-23	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-01-30.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-01-30	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-02-06.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-02-06	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
lawrence-democrat_lawrenceburg,-tenn._1891-02-13.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-02-13	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-02-20.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-02-20	0	[]	0	[]	0	[]	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-02-27.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-02-27	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-03-06.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-03-06	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-03-13.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-03-13	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-03-20.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-03-20	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lawrence-democrat_lawrenceburg,-tenn._1891-03-27.txt	lawrence-democrat	lawrenceburg,-tenn.	1891-03-27	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
le-meschacébé_[lucy]-la._1891-01-24.txt	le-meschacébé	[lucy]-la.	1891-01-24	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
le-meschacébé_[lucy]-la._1891-02-07.txt	le-meschacébé	[lucy]-la.	1891-02-07	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
le-meschacébé_[lucy]-la._1891-02-14.txt	le-meschacébé	[lucy]-la.	1891-02-14	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
le-meschacébé_[lucy]-la._1891-02-21.txt	le-meschacébé	[lucy]-la.	1891-02-21	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
le-meschacébé_[lucy]-la._1891-03-28.txt	le-meschacébé	[lucy]-la.	1891-03-28	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1890-11-06.txt	lewiston-teller	lewiston,-north-idaho	1890-11-06	0	[]	0	[]	1	['Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1890-11-13.txt	lewiston-teller	lewiston,-north-idaho	1890-11-13	0	[]	0	[]	2	['DAKOTA', 'Dakota']	0	[]	2	['Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1890-11-20.txt	lewiston-teller	lewiston,-north-idaho	1890-11-20	0	[]	0	[]	0	[]	0	[]	2	['Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1890-11-27.txt	lewiston-teller	lewiston,-north-idaho	1890-11-27	0	[]	1	['hostile']	1	['Dakota']	0	[]	2	['Sioux', 'SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1890-12-04.txt	lewiston-teller	lewiston,-north-idaho	1890-12-04	0	[]	0	[]	1	['Dakota']	0	[]	1	['SIOUX']	1	['Pine\nRidge']	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1890-12-11.txt	lewiston-teller	lewiston,-north-idaho	1890-12-11	0	[]	0	[]	1	['Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1890-12-18.txt	lewiston-teller	lewiston,-north-idaho	1890-12-18	0	[]	1	['hostile']	1	['Dakota']	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
lewiston-teller_lewiston,-north-idaho_1890-12-25.txt	lewiston-teller	lewiston,-north-idaho	1890-12-25	0	[]	2	['hostile', 'hostile']	0	[]	0	[]	2	['SIOUX', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-01-01.txt	lewiston-teller	lewiston,-north-idaho	1891-01-01	0	[]	2	['hostile', 'hostile']	1	['Dakota']	0	[]	0	[]	1	['Pine\nRidge']	1	['Big\nFoot']	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-01-08.txt	lewiston-teller	lewiston,-north-idaho	1891-01-08	0	[]	0	[]	0	[]	0	[]	11	['SIOUX', 'Sioux', 'Sioux', 'SIOUX', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	2	['Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	1	['ghost dance']
lewiston-teller_lewiston,-north-idaho_1891-01-15.txt	lewiston-teller	lewiston,-north-idaho	1891-01-15	0	[]	5	['hostile', 'hostile', 'hostile', 'hostile', 'hostile']	2	['Dakota', 'Dakota']	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-01-22.txt	lewiston-teller	lewiston,-north-idaho	1891-01-22	1	['Wounded Knee']	0	[]	1	['Dakota']	0	[]	6	['SIOUX', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	0	[]	0	[]	1	['bright eyes']	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-01-29.txt	lewiston-teller	lewiston,-north-idaho	1891-01-29	0	[]	0	[]	0	[]	0	[]	1	['Sioux']	1	['Pine Ridge']	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-02-05.txt	lewiston-teller	lewiston,-north-idaho	1891-02-05	0	[]	2	['hostile', 'hostile']	1	['Dakota']	0	[]	2	['Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
lewiston-teller_lewiston,-north-idaho_1891-02-12.txt	lewiston-teller	lewiston,-north-idaho	1891-02-12	1	['Wounded Knee']	1	['hostile']	1	['Dakota']	0	[]	8	['Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
lewiston-teller_lewiston,-north-idaho_1891-02-19.txt	lewiston-teller	lewiston,-north-idaho	1891-02-19	0	[]	1	['hostile']	3	['Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-02-26.txt	lewiston-teller	lewiston,-north-idaho	1891-02-26	0	[]	0	[]	6	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	5	['Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	1	['Pine Ridge']	0	[]	0	[]	0	[]	1	['ghost dance']
lewiston-teller_lewiston,-north-idaho_1891-03-05.txt	lewiston-teller	lewiston,-north-idaho	1891-03-05	0	[]	0	[]	1	['Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-03-12.txt	lewiston-teller	lewiston,-north-idaho	1891-03-12	0	[]	0	[]	3	['Dakota', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-03-19.txt	lewiston-teller	lewiston,-north-idaho	1891-03-19	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
lewiston-teller_lewiston,-north-idaho_1891-03-26.txt	lewiston-teller	lewiston,-north-idaho	1891-03-26	0	[]	1	['hostile']	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
little-falls-transcript_little-falls,-morrison-county,-minn._1891-01-02.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-01-02	0	[]	1	['hostile']	5	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA']	0	[]	4	['Sioux', 'Sioux', 'Sioux', 'Sioux']	0	[]	4	['Big Foot', 'Big Foot', 'Big Foot', 'Big Foot']	0	[]	0	[]	1	['ghost dance']
little-falls-transcript_little-falls,-morrison-county,-minn._1891-01-16.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-01-16	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
little-falls-transcript_little-falls,-morrison-county,-minn._1891-02-06.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-02-06	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
little-falls-transcript_little-falls,-morrison-county,-minn._1891-02-13.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-02-13	0	[]	0	[]	1	['Dakota']	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
little-falls-transcript_little-falls,-morrison-county,-minn._1891-02-27.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-02-27	1	['Wounded Knee']	0	[]	4	['Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	3	['Sioux', 'Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
little-falls-transcript_little-falls,-morrison-county,-minn._1891-03-06.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-03-06	0	[]	0	[]	5	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	2	['Sioux', 'SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
little-falls-transcript_little-falls,-morrison-county,-minn._1891-03-13.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-03-13	0	[]	0	[]	6	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	2	['Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
little-falls-transcript_little-falls,-morrison-county,-minn._1891-03-20.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-03-20	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	3	['SIOUX', 'Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
little-falls-transcript_little-falls,-morrison-county,-minn._1891-03-27.txt	little-falls-transcript	little-falls,-morrison-county,-minn.	1891-03-27	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	4	['SIOUX', 'SIOUX', 'Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
los-angeles-herald_los-angeles-[calif.]_1890-11-01.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-01	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-02.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-02	0	[]	1	['hostile']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-03.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-03	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-04.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-04	0	[]	0	[]	6	['DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-05.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-05	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-06.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-06	0	[]	0	[]	2	['DAKOTA', 'Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-07.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-07	0	[]	1	['hostile']	3	['DAKOTA', 'Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-08.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-08	0	[]	0	[]	4	['Dakota', 'DAKOTA', 'Dakota', 'DAKOTA']	0	[]	4	['Sioux', 'Sioux', 'Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-09.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-09	0	[]	0	[]	1	['Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-10.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-10	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-11.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-11	0	[]	0	[]	1	['Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-12.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-12	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-13.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-13	0	[]	0	[]	3	['Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-14.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-14	0	[]	0	[]	0	[]	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-15.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-15	0	[]	0	[]	1	['Dakota']	0	[]	1	['Sioux']	1	['Pine Ridge']	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-16.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-16	0	[]	0	[]	0	[]	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-17.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-17	0	[]	0	[]	1	['DAKOTA']	0	[]	4	['Sioux', 'Sioux', 'Sioux', 'Sioux']	0	[]	0	[]	1	['bright eyes']	0	[]	1	['ghost dance']
los-angeles-herald_los-angeles-[calif.]_1890-11-18.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-18	0	[]	0	[]	3	['Dakota', 'DAKOTA', 'Dakota']	0	[]	9	['Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	3	['Pine Ridge', 'Pine Ridge', 'Pine\nRidge']	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-19.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-19	0	[]	0	[]	6	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	9	['Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	13	['Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine\nRidge', 'Pine Ridge', 'Pine\nRidge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine\nRidge', 'Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	2	['ghost\ndance', 'ghost\ndance']
los-angeles-herald_los-angeles-[calif.]_1890-11-20.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-20	0	[]	1	['hostile']	1	['Dakota']	0	[]	2	['Sioux', 'Sioux']	14	['Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine\nRidge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-21.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-21	0	[]	2	['hostile', 'hostile']	0	[]	0	[]	7	['Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	8	['Pine Ridge', 'Pine Ridge', 'Pine\nRidge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine\nRidge', 'Pine Ridge']	0	[]	0	[]	0	[]	7	['Ghost Dance', 'ghost dance', 'ghost dance', 'Ghost Dance', 'ghost dance', 'ghost dance', 'ghost dance']
los-angeles-herald_los-angeles-[calif.]_1890-11-22.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-22	2	['Wounded\nKnee', 'Wounded Knee']	4	['hostile', 'hostile', 'hostile', 'hostile']	1	['Dakota']	0	[]	9	['Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	6	['Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	5	['Ghost Dance', 'ghost\ndance', 'ghost dance', 'ghost dance', 'ghost dance']
los-angeles-herald_los-angeles-[calif.]_1890-11-23.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-23	0	[]	0	[]	5	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	2	['Sioux', 'Sioux']	7	['Pine Ridge', 'Pine Ridge', 'Pine\nRidge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	6	['ghost dance', 'ghost dance', 'ghost\ndance', 'ghost dance', 'Ghost Dance', 'ghost dance']
los-angeles-herald_los-angeles-[calif.]_1890-11-24.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-24	0	[]	4	['hostile', 'hostile', 'hostile', 'hostile']	3	['Dakota', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	6	['Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	4	['ghost dance', 'ghost\ndance', 'ghost dance', 'ghost\ndance']
los-angeles-herald_los-angeles-[calif.]_1890-11-25.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-25	0	[]	1	['hostile']	10	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	2	['Pine\nRidge', 'Pine Ridge']	0	[]	0	[]	0	[]	1	['ghost dance']
los-angeles-herald_los-angeles-[calif.]_1890-11-26.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-26	0	[]	1	['hostile']	2	['Dakota', 'Dakota']	0	[]	3	['SIOUX', 'Sioux', 'Sioux']	3	['Pine Ridge', 'Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	4	['ghost dance', 'Ghost Dance', 'ghost dance', 'ghost dance']
los-angeles-herald_los-angeles-[calif.]_1890-11-27.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-27	0	[]	0	[]	4	['Dakota', 'DAKOTA', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	2	['PINE RIDGE', 'Pine Ridge']	0	[]	0	[]	0	[]	0	[]
los-angeles-herald_los-angeles-[calif.]_1890-11-28.txt	los-angeles-herald	los-angeles-[calif.]	1890-11-28	0	[]	1	['Hostile']	1	['Dakota']	0	[]	1	['Sioux']	1	['Pine Ridge']	0	[]	0	[]	0	[]	1	['ghost dance']
